inflows,outflows,flows,out_scaled,in_scaled,flow_scaled,population,tract
362,2563,-2201,0.465492190337813,0.0657464584090084,-0.399745731928805,5506,24033801704
125,2457,-2332,0.357018308631212,0.0181633246149375,-0.338854984016274,6882,24033801707
475,2598,-2123,0.465841850457235,0.0851712390173929,-0.380670611439842,5577,24033801709
442,915,-473,0.4575,0.221,-0.2365,2000,24033801801
233,1702,-1469,0.436858316221766,0.0598049281314168,-0.377053388090349,3896,24033801802
209,2143,-1934,0.470265525565065,0.0458635066929998,-0.424402018872065,4557,24033801807
115,1784,-1669,0.474341930337676,0.030576974208987,-0.443764956128689,3761,24033801808
309,2245,-1936,0.546627708789871,0.0752373995617239,-0.471390309228147,4107,24033801809
917,2314,-1397,0.451512195121951,0.178926829268293,-0.272585365853659,5125,24033801901
984,1585,-601,0.446856498449394,0.27741753594587,-0.169438962503524,3547,24033801904
1830,2805,-975,0.414266725742136,0.27027027027027,-0.143996455471865,6771,24033801905
215,1121,-906,0.476615646258503,0.0914115646258503,-0.385204081632653,2352,24033801906
1393,1674,-281,0.464355062413315,0.386407766990291,-0.0779472954230236,3605,24033801907
380,1597,-1217,0.422375033060037,0.100502512562814,-0.321872520497223,3781,24033801908
316,2472,-2156,0.443328550932568,0.0566714490674319,-0.386657101865136,5576,24033802001
340,1625,-1285,0.43753365643511,0.0915455035002693,-0.345988152934841,3714,24033802002
742,1626,-884,0.507807620237352,0.231730168644597,-0.276077451592755,3202,24033802103
151,1055,-904,0.484389348025712,0.0693296602387512,-0.41505968778696,2178,24033802104
86,2021,-1935,0.441652097902098,0.0187937062937063,-0.422858391608392,4576,24033802106
103,1660,-1557,0.417505030181087,0.0259054325955734,-0.391599597585513,3976,24033802107
1289,1588,-299,0.376749703440095,0.305812574139976,-0.0709371293001186,4215,24033802201
2068,2254,-186,0.480494564058836,0.440844169686634,-0.0396503943722021,4691,24033802203
5258,2980,2278,0.48181083265966,0.850121261115602,0.368310428455942,6185,24033802204
74,1887,-1813,0.511659436008677,0.0200650759219089,-0.491594360086768,3688,24033802301
175,2085,-1910,0.444847450394709,0.0373373159803712,-0.407510134414338,4687,24033802404
103,1823,-1720,0.465526046986721,0.0263023493360572,-0.439223697650664,3916,24033802405
853,1126,-273,0.459591836734694,0.348163265306122,-0.111428571428571,2450,24033802406
778,1839,-1061,0.509277208529493,0.215452783162559,-0.293824425366934,3611,24033802407
32,1174,-1142,0.506034482758621,0.0137931034482759,-0.492241379310345,2320,24033802408
396,1544,-1148,0.477870628288456,0.122562674094708,-0.355307954193748,3231,24033802501
462,1181,-719,0.509490940465919,0.199309749784297,-0.310181190681622,2318,24033802502
70,1639,-1569,0.493972272453285,0.0210970464135021,-0.472875226039783,3318,24033802600
292,1309,-1017,0.489345794392523,0.109158878504673,-0.380186915887851,2675,24033802700
672,2612,-1940,0.439804680922714,0.113150362013807,-0.326654318908907,5939,24033802803
902,2500,-1598,0.439444542098787,0.158551590789242,-0.280892951309545,5689,24033802804
98,2244,-2146,0.42629179331307,0.0186170212765957,-0.407674772036474,5264,24033802805
451,1816,-1365,0.453320019970045,0.112581128307539,-0.340738891662506,4006,24033802901
180,1467,-1287,0.470343058672651,0.0577108047451106,-0.412632253927541,3119,24033803001
156,1438,-1282,0.51522751701899,0.0558939448226442,-0.459333572196345,2791,24033803002
350,1372,-1022,0.510416666666667,0.130208333333333,-0.380208333333333,2688,24033803100
324,1480,-1156,0.517482517482518,0.113286713286713,-0.404195804195804,2860,24033803200
663,2217,-1554,0.443045563549161,0.132494004796163,-0.310551558752998,5004,24033803300
475,2890,-2415,0.472299395326034,0.0776270632456284,-0.394672332080405,6119,24033803403
454,1798,-1344,0.452782674389323,0.114328884411987,-0.338453789977336,3971,24033803508
1695,1670,25,0.4,0.405988023952096,0.00598802395209581,4175,24033803509
139,3292,-3153,0.490537922813292,0.0207122634480703,-0.469825659365221,6711,24033803512
77,2583,-2506,0.527789129546383,0.0157335512872906,-0.512055578259093,4894,24033803513
389,2937,-2548,0.540286975717439,0.0715599705665931,-0.468727005150846,5436,24033803514
1147,2539,-1392,0.519541641088603,0.234704317577246,-0.284837323511357,4887,24033803516
1523,2868,-1345,0.461687057308435,0.245170637475853,-0.216516419832582,6212,24033803519
317,2192,-1875,0.50379223167088,0.0728568145253965,-0.430935417145484,4351,24033803520
1555,3291,-1736,0.433482613277134,0.204820864067439,-0.228661749209694,7592,24033803521
355,2118,-1763,0.451502877851204,0.0756768279684502,-0.375826049882754,4691,24033803524
1100,1283,-183,0.545029736618522,0.467289719626168,-0.0777400169923534,2354,24033803525
207,1952,-1745,0.558352402745995,0.0592105263157895,-0.499141876430206,3496,24033803526
220,1725,-1505,0.566874794610582,0.0722970752546829,-0.494577719355899,3043,24033803527
579,3995,-3416,0.540156841535965,0.0782855597620335,-0.461871281773932,7396,24033803528
42,1995,-1953,0.544635544635545,0.0114660114660115,-0.533169533169533,3663,24033803601
1035,992,43,0.446846846846847,0.466216216216216,0.0193693693693694,2220,24033803602
711,3194,-2483,0.427920685959271,0.0952572347266881,-0.332663451232583,7464,24033803605
1168,2919,-1751,0.473325766174801,0.189395167828766,-0.283930598346035,6167,24033803606
614,1805,-1191,0.491557734204793,0.167211328976035,-0.324346405228758,3672,24033803607
1938,2952,-1014,0.448564048017019,0.294484120954262,-0.154079927062756,6581,24033803608
844,1563,-719,0.443152821094415,0.239296852849447,-0.203855968244967,3527,24033803610
6319,1744,4575,0.454877412623891,1.64814814814815,1.19327073552426,3834,24033803612
764,2936,-2172,0.422871957367132,0.110038888088722,-0.31283306927841,6943,24033803613
119,1309,-1190,0.443728813559322,0.0403389830508475,-0.403389830508475,2950,24033803700
879,1298,-419,0.451949860724234,0.306058495821727,-0.145891364902507,2872,24033803801
365,2564,-2199,0.422962718574728,0.0602111514351699,-0.362751567139558,6062,24033803803
239,1524,-1285,0.327460249247959,0.0513536742587022,-0.276106574989257,4654,24033803900
477,2261,-1784,0.423487544483986,0.0893425735156396,-0.334144970968346,5339,24033804001
931,1967,-1036,0.434024713150927,0.205428067078553,-0.228596646072374,4532,24033804002
241,1576,-1335,0.480195003046923,0.0734308348567946,-0.406764168190128,3282,24033804101
697,2974,-2277,0.431765389082462,0.101190476190476,-0.330574912891986,6888,24033804102
1167,1691,-524,0.56744966442953,0.391610738255034,-0.175838926174497,2980,24033804200
1593,1627,-34,0.442480282839271,0.433233614359532,-0.00924666847973892,3677,24033804300
473,1327,-854,0.454140999315537,0.161875427789186,-0.292265571526352,2922,24033804400
300,1724,-1424,0.482102908277405,0.0838926174496644,-0.398210290827741,3576,24033804600
356,1902,-1546,0.53774385072095,0.1006502685892,-0.43709358213175,3537,24033804700
167,1352,-1185,0.510574018126888,0.0630664652567976,-0.447507552870091,2648,24033804801
105,1076,-971,0.362289562289562,0.0353535353535354,-0.326936026936027,2970,24033804802
4752,1819,2933,0.45669093648004,1.19307054983681,0.736379613356766,3983,24033804900
805,2453,-1648,0.415340331865899,0.136302065695902,-0.279038266169997,5906,24033805000
131,1641,-1510,0.407095013644257,0.0324981394194989,-0.374596874224758,4031,24033805101
701,1843,-1142,0.433239304184297,0.164786083685943,-0.268453220498355,4254,24033805201
460,1769,-1309,0.457697283311772,0.11901681759379,-0.338680465717982,3865,24033805202
659,1282,-623,0.344994617868676,0.177341227125942,-0.167653390742734,3716,24033805500
428,1059,-631,0.166169778754119,0.0671583241801349,-0.099011454573984,6373,24033805601
177,889,-712,0.16003600360036,0.0318631863186319,-0.128172817281728,5555,24033805602
344,2222,-1878,0.336157337367625,0.0520423600605144,-0.28411497730711,6610,24033805700
413,1836,-1423,0.386933614330875,0.0870389884088514,-0.299894625922023,4745,24033805801
270,1582,-1312,0.360610895828585,0.0615454752678368,-0.299065420560748,4387,24033805802
1097,1463,-366,0.393596986817326,0.29513048157116,-0.0984665052461663,3717,24033805904
50,1236,-1186,0.323899371069182,0.0131027253668763,-0.310796645702306,3816,24033805906
69,1361,-1292,0.406754333532576,0.0206216377764495,-0.386132695756127,3346,24033805907
3041,1187,1854,0.33991981672394,0.870847651775487,0.530927835051546,3492,24033805908
112,1977,-1865,0.393511146496815,0.0222929936305732,-0.371218152866242,5024,24033805909
1037,2714,-1677,0.427738376674547,0.163435776201734,-0.264302600472813,6345,24033806000
435,2290,-1855,0.5006558810669,0.095102754700481,-0.405553126366419,4574,24033806100
361,1623,-1262,0.412557193695984,0.0917641077783427,-0.320793085917641,3934,24033806400
2431,1870,561,0.351768246802107,0.457298720842739,0.105530474040632,5316,24033806501
282,1635,-1353,0.33103867179591,0.0570965782547074,-0.273942093541203,4939,24033806601
5877,2130,3747,0.366357069143447,1.01083591331269,0.644478844169247,5814,24033806602
172,2042,-1870,0.500122458976243,0.0421258878275778,-0.457996571148665,4083,24033806706
1547,2307,-760,0.543079096045198,0.364171374764595,-0.178907721280603,4248,24033806708
5357,2926,2431,0.556697108066971,1.01921613394216,0.46251902587519,5256,24033806710
1770,2472,-702,0.515644555694618,0.369211514392991,-0.146433041301627,4794,24033806711
4736,1865,2871,0.565151515151515,1.43515151515152,0.87,3300,24033806712
431,1580,-1149,0.391476709613479,0.106788899900892,-0.284687809712587,4036,24033806713
21,2040,-2019,0.361125862984599,0.00371747211895911,-0.35740839086564,5649,24033806714
619,1893,-1274,0.452546019603156,0.147979918718623,-0.304566100884533,4183,24033806800
516,1929,-1413,0.439107671295242,0.117459594809925,-0.321648076485318,4393,24033806900
2835,2124,711,0.230393752033843,0.30751708428246,0.077123332248617,9219,24033807000
894,1352,-458,0.489323199420919,0.323561346362649,-0.16576185305827,2763,24033807102
73,1449,-1376,0.392363931762795,0.0197671269970214,-0.372596804765773,3693,24033807301
92,1036,-944,0.457193292144749,0.0406001765225066,-0.416593115622242,2266,24033807304
345,1624,-1279,0.398527607361963,0.0846625766871166,-0.313865030674847,4075,24033807305
2777,2643,134,0.470535873241944,0.494392024212213,0.0238561509702688,5617,24033807404
1699,2958,-1259,0.457965629354389,0.263043814832017,-0.194921814522372,6459,24033807405
473,3220,-2747,0.480023852116875,0.0705128205128205,-0.409511031604055,6708,24033807407
599,2907,-2308,0.490219224283305,0.101011804384486,-0.38920741989882,5930,24033807408
1189,1725,-536,0.431034482758621,0.297101449275362,-0.133933033483258,4002,24033807409
1056,1972,-916,0.330539725108951,0.177003017096882,-0.153536708012068,5966,24033807410
1651,3513,-1862,0.479852479169512,0.225515639939899,-0.254336839229613,7321,24033807500
2519,1855,664,0.123239436619718,0.16735317565772,0.0441137390380016,15052,24033980000
261,1322,-1061,0.449201495073055,0.0886850152905199,-0.360516479782535,2943,24035810100
1040,1045,-5,0.403942790877464,0.402010050251256,-0.00193274062620796,2587,24035810200
653,2281,-1628,0.47570385818561,0.136183524504692,-0.339520333680918,4795,24035810300
2590,2904,-314,0.452477407291991,0.403552508569648,-0.0489248987223434,6418,24035810400
1217,2131,-914,0.443311836904514,0.253172456833784,-0.19013938007073,4807,24035810500
1118,2110,-992,0.436853002070393,0.231469979296066,-0.205383022774327,4830,24035810600
1344,1840,-496,0.454545454545455,0.33201581027668,-0.122529644268775,4048,24035810700
1698,2902,-1204,0.467160334835802,0.27334191886671,-0.193818415969092,6212,24035810800
1273,2543,-1270,0.452974706091913,0.226754542215889,-0.226220163876024,5614,24035810901
278,1382,-1104,0.474914089347079,0.09553264604811,-0.379381443298969,2910,24035810902
1473,2125,-652,0.451167728237792,0.312738853503185,-0.138428874734607,4710,24035811000
600,2799,-2199,0.442669618851811,0.0948916653487269,-0.347777953503084,6323,24037875000
2697,2078,619,0.386892571215789,0.502141128281512,0.115248557065723,5371,24037875100
468,2389,-1921,0.425543284645529,0.0833630210188814,-0.342180263626648,5614,24037875201
204,2572,-2368,0.434532860280453,0.0344652812975165,-0.400067578982936,5919,24037875202
349,1362,-1013,0.417407293901318,0.106956788231689,-0.310450505669629,3263,24037875300
1754,2857,-1103,0.422570625647094,0.259429078538678,-0.163141547108416,6761,24037875400
371,2344,-1973,0.311951024753793,0.0493745009315944,-0.262576523822199,7514,24037875501
3574,1597,1977,0.311609756097561,0.697365853658537,0.385756097560976,5125,24037875502
168,1014,-846,0.428028704094555,0.0709159983115239,-0.357112705783031,2369,24037875601
2797,2782,15,0.391114860115282,0.393223674961338,0.00210881484605652,7113,24037875602
802,3246,-2444,0.436173071754905,0.107766729373824,-0.32840634238108,7442,24037875700
3519,1950,1569,0.347655553574612,0.627384560527723,0.279729006953111,5609,24037875803
1122,1089,33,0.415807560137457,0.428407789232532,0.0126002290950745,2619,24037875903
693,1941,-1248,0.372124233128834,0.132860429447853,-0.239263803680982,5216,24037875904
96,1185,-1089,0.432797662527392,0.0350620891161432,-0.397735573411249,2738,24037875905
985,1804,-819,0.355048218854556,0.193859476481008,-0.161188742373549,5081,24037875906
2995,2317,678,0.420813657827824,0.543952052306575,0.12313839447875,5506,24037876001
213,1291,-1078,0.375946418171229,0.0620267909143856,-0.313919627256843,3434,24037876003
1927,2640,-713,0.415748031496063,0.303464566929134,-0.112283464566929,6350,24037876004
574,2014,-1440,0.421250784354737,0.120058565153734,-0.301192219201004,4781,24037876101
403,1201,-798,0.383094098883573,0.128548644338118,-0.254545454545455,3135,24037876102
1491,2407,-916,0.370649830612873,0.22959655066215,-0.141053279950724,6494,24037876200
1602,1995,-393,0.314420803782506,0.252482269503546,-0.0619385342789598,6345,24039930101
476,1583,-1107,0.398038722655268,0.11968820719135,-0.278350515463918,3977,24039930102
106,529,-423,0.335659898477157,0.067258883248731,-0.268401015228426,1576,24039930200
798,1607,-809,0.384725879818051,0.191046205410582,-0.193679674407469,4177,24039930500
475,1069,-594,0.381105169340463,0.169340463458111,-0.211764705882353,2805,24039930600
980,1253,-273,0.218292682926829,0.170731707317073,-0.0475609756097561,5740,24039930800
989,2024,-1035,0.497908979089791,0.24329643296433,-0.254612546125461,4065,24041960100
517,1602,-1085,0.366171428571429,0.118171428571429,-0.248,4375,24041960201
2066,1636,430,0.443360433604336,0.559891598915989,0.116531165311653,3690,24041960300
3432,2276,1156,0.406210958415135,0.612529002320186,0.206318043905051,5603,24041960400
1962,2421,-459,0.52176724137931,0.422844827586207,-0.0989224137931035,4640,24041960501
646,1798,-1152,0.457855869620576,0.164502164502165,-0.293353705118411,3927,24041960502
117,652,-535,0.361218836565097,0.064819944598338,-0.296398891966759,1805,24041960600
1141,1265,-124,0.36741214057508,0.331397037467325,-0.0360151031077549,3443,24041960700
222,742,-520,0.401950162513543,0.120260021668472,-0.28169014084507,1846,24041960800
805,1783,-978,0.431510164569216,0.194820909970958,-0.236689254598258,4132,24041960900
325,1542,-1217,0.438941076003416,0.0925135212069456,-0.34642755479647,3513,24043000100
1203,1782,-579,0.434952404198194,0.293629484989016,-0.141322919209177,4097,24043000200
1215,1667,-452,0.460879181642245,0.335913740669063,-0.124965440973182,3617,24043000301
143,1066,-923,0.380035650623886,0.0509803921568627,-0.329055258467023,2805,24043000302
2518,885,1633,0.402638762511374,1.14558689717925,0.74294813466788,2198,24043000400
1258,2301,-1043,0.387308533916849,0.211748863827638,-0.175559670089211,5941,24043000500
1072,1126,-54,0.362174332582824,0.344805403666774,-0.0173689289160502,3109,24043000601
2295,1466,829,0.424312590448625,0.664254703328509,0.239942112879884,3455,24043000602
1377,1197,180,0.393620519565932,0.452811575139757,0.0591910555738244,3041,24043000700
466,1450,-984,0.416546969261706,0.133869577707555,-0.282677391554151,3481,24043000800
2818,1516,1302,0.415342465753425,0.772054794520548,0.356712328767123,3650,24043000900
2720,2140,580,0.431364644224955,0.548276557145737,0.116911912920782,4961,24043001001
1055,1914,-859,0.469693251533742,0.258895705521472,-0.21079754601227,4075,24043001002
93,491,-398,0.451286764705882,0.0854779411764706,-0.365808823529412,1088,24043010100
834,1759,-925,0.397603978300181,0.188517179023508,-0.209086799276673,4424,24043010200
5543,3194,2349,0.403486609398686,0.70022738756948,0.296740778170793,7916,24043010300
1074,1510,-436,0.315569487983281,0.224451410658307,-0.0911180773249739,4785,24043010401
4412,2456,1956,0.404279835390947,0.726255144032922,0.321975308641975,6075,24043010402
565,2231,-1666,0.441083432186635,0.111704230921313,-0.329379201265322,5058,24043010600
594,1441,-847,0.42759643916914,0.176261127596439,-0.2513353115727,3370,24043010700
1762,1295,467,0.490716180371353,0.667677150435771,0.176960970064418,2639,24043010802
541,1808,-1267,0.400531679220204,0.119849357554276,-0.280682321665928,4514,24043010803
1162,2426,-1264,0.373518090839107,0.178906851424172,-0.194611239414935,6495,24043010901
264,1589,-1325,0.489374807514629,0.0813058207576224,-0.408068986757007,3247,24043010902
1275,1011,264,0.188619402985075,0.237873134328358,0.0492537313432836,5360,24043011000
1237,2599,-1362,0.412605175424671,0.196380377837752,-0.216224797586919,6299,24043011100
1184,1820,-636,0.390725633319021,0.254186346071275,-0.136539287247746,4658,24043011202
568,2403,-1835,0.423660084626234,0.100141043723554,-0.32351904090268,5672,24043011203
1082,1390,-308,0.368211920529801,0.286622516556291,-0.0815894039735099,3775,24043011204
666,2191,-1525,0.428096912856585,0.130128956623681,-0.297967956232903,5118,24043011301
427,1715,-1288,0.446730919510289,0.111226882000521,-0.335504037509768,3839,24043011302
1733,2439,-706,0.404880478087649,0.287682602921647,-0.117197875166003,6024,24043011400
170,1665,-1495,0.382406982085439,0.0390445567294442,-0.343362425355994,4354,24043011501
157,1360,-1203,0.37798777098388,0.0436353529738744,-0.334352418010006,3598,24043011502
298,1172,-874,0.430565760470243,0.109478324761205,-0.321087435709037,2722,24043011600
777,2542,-1765,0.44347522679693,0.135554780181438,-0.307920446615492,5732,24043011700
3295,2132,1163,0.355214928357214,0.548983672109297,0.193768743752083,6002,24045000100
1592,833,759,0.428939237899073,0.819773429454171,0.390834191555098,1942,24045000200
306,510,-204,0.397505845674201,0.238503507404521,-0.15900233826968,1283,24045000300
5806,1602,4204,0.377474081055608,1.36804901036758,0.99057492931197,4244,24045000400
688,1169,-481,0.363382032949953,0.213863848305875,-0.149518184644078,3217,24045000500
2523,2756,-233,0.375017009116887,0.343312015240169,-0.0317049938767179,7349,24045010101
1350,1537,-187,0.447062245491565,0.392670157068063,-0.054392088423502,3438,24045010102
637,2408,-1771,0.369949300967891,0.0978644953141804,-0.27208480565371,6509,24045010200
1012,3602,-2590,0.431998081074598,0.121372031662269,-0.310626049412329,8338,24045010300
1534,2317,-783,0.304868421052632,0.201842105263158,-0.103026315789474,7600,24045010400
621,2133,-1512,0.410587102983638,0.11953801732435,-0.291049085659288,5195,24045010501
1101,1383,-282,0.399826539462272,0.318300086730269,-0.0815264527320035,3459,24045010503
571,1411,-840,0.291589171316388,0.117999586691465,-0.173589584624923,4839,24045010504
2807,3057,-250,0.379657228017884,0.348609041231992,-0.0310481867858917,8052,24045010603
889,2174,-1285,0.415678776290631,0.169980879541109,-0.245697896749522,5230,24045010604
389,1917,-1528,0.44873595505618,0.0910580524344569,-0.357677902621723,4272,24045010605
1438,1883,-445,0.444103773584906,0.339150943396226,-0.104952830188679,4240,24045010606
414,1608,-1194,0.40381717729784,0.103967855349071,-0.299849321948769,3982,24045010701
836,1664,-828,0.390610328638498,0.196244131455399,-0.194366197183099,4260,24045010703
561,1709,-1148,0.39707249070632,0.130343866171004,-0.266728624535316,4304,24045010704
421,2645,-2224,0.453454483113321,0.0721755528887365,-0.381278930224584,5833,24045010800
1740,906,834,0.472613458528952,0.907668231611894,0.435054773082942,1917,24047950000
2329,817,1512,0.442818428184282,1.26233062330623,0.819512195121951,1845,24047950100
839,1141,-302,0.361533586818758,0.265842839036755,-0.0956907477820025,3156,24047950300
813,1331,-518,0.392162639952858,0.239540365350619,-0.152622274602239,3394,24047950400
144,1094,-950,0.350416399743754,0.0461242793081358,-0.304292120435618,3122,24047950600
338,930,-592,0.372745490981964,0.135470941883768,-0.237274549098196,2495,24047950700
789,2106,-1317,0.386138613861386,0.144664466446645,-0.241474147414741,5454,24047950800
1253,990,263,0.421097405359422,0.532964695874096,0.111867290514675,2351,24047950900
2586,1935,651,0.422120418848168,0.56413612565445,0.142015706806283,4584,24047951000
414,1133,-719,0.317455869991594,0.115998879237882,-0.201456990753713,3569,24047951101
89,1060,-971,0.323664122137405,0.027175572519084,-0.296488549618321,3275,24047951102
415,1438,-1023,0.465673575129534,0.134391191709845,-0.331282383419689,3088,24047951200
1004,1117,-113,0.416635583737411,0.374487131667288,-0.0421484520701231,2681,24047951300
320,1415,-1095,0.452221156919144,0.102269095557686,-0.349952061361457,3129,24047951400
1360,2212,-852,0.442842842842843,0.272272272272272,-0.170570570570571,4995,24047951500
1745,1403,342,0.412041116005874,0.512481644640235,0.100440528634361,3405,24047951700
0,19,-19,Inf,,-Inf,0,24047980000
1040,1694,-654,0.529871754770097,0.325304973412574,-0.204566781357523,3197,24510010100
232,1771,-1539,0.568904593639576,0.0745261805332477,-0.494378413106328,3113,24510010200
134,1390,-1256,0.600172711571675,0.0578583765112263,-0.542314335060449,2316,24510010300
1717,1584,133,0.581071166544387,0.629860601614087,0.0487894350696992,2726,24510010400
99,1020,-921,0.569832402234637,0.0553072625698324,-0.514525139664805,1790,24510010500
258,997,-739,0.528072033898305,0.136652542372881,-0.391419491525424,1888,24510020100
229,863,-634,0.39569005043558,0.104997707473636,-0.290692342961944,2181,24510020200
4447,2157,2290,0.451349654739485,0.930529399455953,0.479179744716468,4779,24510020300
623,942,-319,0.452232357177148,0.299087854056649,-0.153144503120499,2083,24510030100
6040,1226,4814,0.416440217391304,2.05163043478261,1.6351902173913,2944,24510030200
26429,2661,23768,0.390118750916288,3.87465181058496,3.48453305966867,6821,24510040100
657,304,353,0.274616079494128,0.59349593495935,0.318879855465221,1107,24510040200
87,1252,-1165,0.435933147632312,0.0302924791086351,-0.405640668523677,2872,24510060100
256,1384,-1128,0.42375995101041,0.0783833435394979,-0.345376607470912,3266,24510060200
104,909,-805,0.457934508816121,0.0523929471032746,-0.405541561712846,1985,24510060300
11336,748,10588,0.393063583815029,5.95691014188124,5.56384655806621,1903,24510060400
37,870,-833,0.384445426425099,0.0163499779054353,-0.368095448519664,2263,24510070100
122,1142,-1020,0.387381275440977,0.0413839891451832,-0.345997286295794,2948,24510070200
94,460,-366,0.521541950113379,0.106575963718821,-0.414965986394558,882,24510070300
119,497,-378,0.321059431524548,0.0768733850129199,-0.244186046511628,1548,24510070400
195,1664,-1469,0.498800959232614,0.0584532374100719,-0.440347721822542,3336,24510080101
332,853,-521,0.448475289169295,0.174553101997897,-0.273922187171399,1902,24510080102
427,531,-104,0.460138648180243,0.37001733102253,-0.0901213171577123,1154,24510080200
34,669,-635,0.431891542930923,0.0219496449322143,-0.409941897998709,1549,24510080301
215,1051,-836,0.407996894409938,0.0834627329192547,-0.324534161490683,2576,24510080302
148,513,-365,0.531055900621118,0.153209109730849,-0.377846790890269,966,24510080400
228,625,-397,0.469219219219219,0.171171171171171,-0.298048048048048,1332,24510080500
38,834,-796,0.476299257567105,0.0217018846373501,-0.454597372929754,1751,24510080600
18,417,-399,0.482080924855491,0.0208092485549133,-0.461271676300578,865,24510080700
40,708,-668,0.372239747634069,0.0210304942166141,-0.351209253417455,1902,24510080800
296,1601,-1305,0.437312209778749,0.0808522261677138,-0.356459983611035,3661,24510090100
305,1335,-1030,0.483170466883822,0.110387260224394,-0.372783206659428,2763,24510090200
622,1841,-1219,0.464547060307848,0.156951804188746,-0.307595256119102,3963,24510090300
175,764,-589,0.509333333333333,0.116666666666667,-0.392666666666667,1500,24510090400
919,789,130,0.468249258160237,0.54540059347181,0.0771513353115727,1685,24510090500
18,1214,-1196,0.475146771037182,0.00704500978473581,-0.468101761252446,2555,24510090600
32,1085,-1053,0.437676482452602,0.0129084308188786,-0.424768051633723,2479,24510090700
893,997,-104,0.422636710470538,0.37855023314964,-0.0440864773208987,2359,24510090800
121,906,-785,0.376715176715177,0.0503118503118503,-0.326403326403326,2405,24510090900
377,855,-478,0.442088934850052,0.19493278179938,-0.247156153050672,1934,24510100100
21,770,-749,0.283609576427256,0.00773480662983426,-0.275874769797422,2715,24510100200
2166,437,1729,0.209592326139089,1.03884892086331,0.829256594724221,2085,24510100300
967,1723,-756,0.494546498277842,0.277554535017222,-0.21699196326062,3484,24510110100
4651,2505,2146,0.39837786259542,0.739662849872774,0.341284987277354,6288,24510110200
579,1659,-1080,0.339959016393443,0.118647540983607,-0.221311475409836,4880,24510120100
232,916,-684,0.47070914696814,0.119218910585817,-0.351490236382323,1946,24510120201
4197,1331,2866,0.207450124688279,0.654145885286783,0.446695760598504,6416,24510120202
601,1596,-995,0.424581005586592,0.159882947592445,-0.264698057994147,3759,24510120300
42,777,-735,0.403008298755187,0.0217842323651452,-0.381224066390041,1928,24510120400
518,938,-420,0.40907108591365,0.225904928041867,-0.183166157871784,2293,24510120500
2245,1178,1067,0.406908462867012,0.775474956822107,0.368566493955095,2895,24510120600
3827,1174,2653,0.438386855862584,1.42905153099328,0.990664675130695,2678,24510120700
57,951,-894,0.362977099236641,0.0217557251908397,-0.341221374045802,2620,24510130100
82,953,-871,0.4765,0.041,-0.4355,2000,24510130200
295,700,-405,0.382932166301969,0.161378555798687,-0.221553610503282,1828,24510130300
511,676,-165,0.416256157635468,0.314655172413793,-0.101600985221675,1624,24510130400
1496,2028,-532,0.537931034482759,0.396816976127321,-0.141114058355438,3770,24510130600
2956,2364,592,0.45011424219345,0.562833206397563,0.112718964204113,5252,24510130700
146,1494,-1348,0.535292010032246,0.0523109996417055,-0.482981010390541,2791,24510130803
996,1163,-167,0.585599194360524,0.501510574018127,-0.0840886203423968,1986,24510130804
244,480,-236,0.433212996389892,0.220216606498195,-0.212996389891697,1108,24510130805
1904,676,1228,0.538216560509554,1.51592356687898,0.977707006369427,1256,24510130806
265,1727,-1462,0.343067143424712,0.0526420341676599,-0.290425109257052,5034,24510140100
228,822,-594,0.36436170212766,0.101063829787234,-0.263297872340426,2256,24510140200
195,788,-593,0.38495359062042,0.0952613580850024,-0.289692232535418,2047,24510140300
199,1076,-877,0.447587354409318,0.0827787021630616,-0.364808652246256,2404,24510150100
34,950,-916,0.516866158868335,0.0184983677910773,-0.498367791077258,1838,24510150200
95,778,-683,0.462269756387403,0.0564468211527035,-0.4058229352347,1683,24510150300
834,1118,-284,0.344105878731918,0.256694367497692,-0.0874115112342259,3249,24510150400
2164,572,1592,0.391780821917808,1.48219178082192,1.09041095890411,1460,24510150500
316,1116,-800,0.38245373543523,0.108293351610692,-0.274160383824537,2918,24510150600
227,714,-487,0.428057553956835,0.136091127098321,-0.291966426858513,1668,24510150701
57,1021,-964,0.451570101724901,0.0252100840336134,-0.426360017691287,2261,24510150702
415,1423,-1008,0.336406619385343,0.0981087470449173,-0.238297872340426,4230,24510150800
51,1331,-1280,0.432845528455285,0.0165853658536585,-0.416260162601626,3075,24510150900
623,1760,-1137,0.37980146741476,0.134441087613293,-0.245360379801467,4634,24510151000
351,2436,-2085,0.419493714482521,0.0604442913724815,-0.35904942311004,5807,24510151100
171,1227,-1056,0.367365269461078,0.0511976047904192,-0.316167664670659,3340,24510151200
415,1422,-1007,0.397762237762238,0.116083916083916,-0.281678321678322,3575,24510151300
30,705,-675,0.403780068728522,0.0171821305841924,-0.38659793814433,1746,24510160100
10,828,-818,0.437632135306554,0.00528541226215645,-0.432346723044398,1892,24510160200
300,415,-115,0.399422521655438,0.288739172281039,-0.110683349374398,1039,24510160300
62,775,-713,0.480769230769231,0.0384615384615385,-0.442307692307692,1612,24510160400
411,1459,-1048,0.398090040927694,0.112141882673943,-0.285948158253752,3665,24510160500
110,1039,-929,0.406335549472038,0.0430191630817364,-0.363316386390301,2557,24510160600
176,1668,-1492,0.390084190832554,0.0411599625818522,-0.348924228250702,4276,24510160700
46,1418,-1372,0.46953642384106,0.0152317880794702,-0.45430463576159,3020,24510160801
